ticket_id,airline_flight,name,gender,dob,dop,dod,is_adult,from,to,distance,num_stops,has_loyalty,price_tier,price
IDXX35926,Adonis\AS-587,Mr. Norman Adams,M,1985-12-29,2021-07-02,2021-07-15,1,Albania,Bolivia,10695.87,1,0,2,2550.84
IDYY46961,Calisto\CS-395,Mr. William Gaitan,M,1990-06-27,2021-10-28,2022-08-08,1,Aruba,Anguilla,974.88,1,1,1,445.62
IDYY01217,Calisto\CS-788,Ms. Terri Theel,F,1992-10-17,2021-12-08,2021-12-29,1,Antigua and Barbuda,Panama,2266.38,0,1,2,821.44
IDZZ77619,Omega\OG-294,Ms. Virginia Jacobs,F,1997-10-08,2021-04-14,2021-04-28,1,Saudi Arabia,Burundi,3450.68,2,0,2,717.46
IDYY46658,Calisto\CS-572,Mr. Fernando Garza,M,2020-12-18,2021-10-11,2022-01-29,0,Mexico,India,15110.98,1,0,2,2722.87
IDZZ44315,Omega\OG-280,Mr. Darrell Branstetter,M,2021-09-25,2021-07-01,2021-12-13,0,Jordan,Trinidad and Tobago,10117.05,2,0,2,1405.35
IDZZ31524,Omega\OG-789,Mr. Anthony Thompson,M,2019-02-15,2021-04-17,2022-01-09,0,Lesotho,Uzbekistan,8741.97,1,0,2,1344.69
IDXX88014,Adonis\AS-111,Ms. Sara Cordero,F,2000-09-24,2021-01-21,2021-06-04,1,Togo,Nicaragua,9379.22,1,0,2,2278.38
IDZZ61139,Omega\OG-645,Ms. Chelsea Maldonado,F,2014-11-27,2021-06-10,2022-03-28,0,Tonga,Armenia,15697.25,1,1,1,1110.63
IDYY51541,Calisto\CS-238,Mr. Johnny Broyles,M,2004-03-03,2021-08-20,2022-04-27,1,Maldives,Marshall Islands,10852.12,2,0,1,1171.2
IDZZ66837,Omega\OG-420,Ms. Mary Pelton,F,2008-05-22,2021-03-03,2021-06-30,0,Armenia,Oman,2308.65,1,0,2,578.02
IDXX67649,Adonis\AS-594,Mr. Reid Vargas,M,2005-12-19,2021-03-14,2021-12-21,1,British Indian Ocean Territory,Congo [Republic],6262.11,2,0,1,928.64
IDYY22608,Calisto\CS-171,Mr. Aaron Crothers,M,2002-08-27,2021-11-25,2022-08-01,1,Austria,Moldova,1038.72,0,0,1,625.39
IDXX11996,Adonis\AS-932,Mr. David Leblanc,M,1989-10-06,2021-09-10,2021-10-20,1,Philippines,Zimbabwe,10751.99,2,1,2,2201.1
IDZZ98977,Omega\OG-833,Ms. Alice Dial,F,2000-11-27,2021-01-16,2021-10-30,1,São Tomé and Príncipe,Colombia,9008.29,1,0,2,1500.52
IDYY69669,Calisto\CS-278,Ms. Erma Wilkinson,F,2006-05-20,2021-03-14,2021-06-19,0,Finland,American Samoa,14583.81,1,1,2,2364.02
IDXX65580,Adonis\AS-710,Ms. Mandy Scott,F,2007-09-21,2021-09-27,2022-08-21,0,Algeria,Guatemala,9380.82,1,0,2,2171.51
IDZZ54568,Omega\OG-654,Ms. Myrtle Redman,F,2004-06-06,2021-01-08,2021-03-25,1,Uruguay,Australia,13524.07,1,0,2,2029.86
IDYY25016,Calisto\CS-527,Ms. Crystal Currie,F,1999-05-14,2021-06-11,2021-11-10,1,Cameroon,Sweden,5896.7,1,1,2,1218.68
IDXX20445,Adonis\AS-985,Mr. Dwight Stromme,M,2018-05-04,2021-05-16,2021-05-24,0,Denmark,Kosovo,1725.13,1,1,2,585.17
IDZZ59867,Omega\OG-016,Ms. Lydia Abraham,F,1984-05-31,2021-10-14,2022-05-22,1,Trinidad and Tobago,Wallis and Futuna,13078.29,2,1,2,1674.6
IDYY27414,Calisto\CS-178,Ms. Rhonda Lewis,F,2018-04-20,2021-02-08,2021-07-24,0,Aruba,Togo,7737.81,1,1,2,1383.47
IDYY58115,Calisto\CS-484,Ms. Ann Bussen,F,1992-05-18,2021-07-06,2022-05-29,1,British Virgin Islands,Gibraltar,6091.05,1,1,2,1261.58
IDXX33504,Adonis\AS-247,Ms. Minnie Anderson,F,2008-10-12,2021-10-05,2021-12-07,0,Saint Lucia,Tunisia,7374.43,2,1,2,1504.5
IDZZ37506,Omega\OG-093,Mr. Ernest Reagan,M,2000-01-24,2021-07-12,2021-12-29,1,Spain,Indonesia,12382.53,2,1,2,1608.55
IDZZ45571,Omega\OG-833,Ms. Carmen Woodall,F,1987-02-22,2021-08-27,2022-02-19,1,Fiji,Italy,16953.77,2,0,2,2337.76
IDYY22177,Calisto\CS-305,Ms. Latanya Guajardo,F,2005-03-17,2021-01-09,2021-02-01,0,Zambia,Ukraine,6855.34,0,0,2,1517.92
IDXX63433,Adonis\AS-524,Ms. Melanie Brackeen,F,2020-10-14,2021-05-25,2021-06-16,0,Kuwait,North Korea,7169.5,2,1,2,1474.14
IDYY35416,Calisto\CS-878,Ms. Ellen Rogers,F,2007-09-21,2021-06-18,2021-09-01,0,Nauru,Chile,12778.94,1,1,2,2108.54
IDYY49252,Calisto\CS-089,Ms. Carmen Andrews,F,1997-04-27,2021-01-19,2021-03-01,1,Belgium,Belize,8756.39,2,1,2,1534.73
IDYY42585,Calisto\CS-033,Mr. Brian Manuel,M,1995-11-26,2021-02-17,2021-03-16,1,North Korea,Myanmar [Burma],3608.42,1,0,2,1002.11
IDZZ81432,Omega\OG-183,Mr. Donald Kiely,M,2004-12-28,2021-06-23,2021-08-18,1,Sierra Leone,Austria,5008.17,1,0,2,1009.92
IDZZ12486,Omega\OG-874,Ms. Virginia Gaut,F,2014-01-09,2021-05-26,2021-08-03,0,Uganda,American Samoa,17182.76,2,1,2,2030.9
IDYY76341,Calisto\CS-934,Ms. Mary King,F,2020-02-15,2021-01-22,2021-08-25,0,Fiji,Netherlands,16045.47,1,0,1,1579.6
IDZZ46911,Omega\OG-602,Ms. Diane Murillo,F,2020-03-16,2021-06-10,2021-12-31,0,Samoa,Falkland Islands [Islas Malvinas],10297.79,1,0,1,916.71
IDXX66897,Adonis\AS-482,Ms. Sylvia Gross,F,2011-12-04,2021-04-15,2021-12-15,0,U.S. Virgin Islands,Palestinian Territories,9860.15,0,0,1,1388.23
IDZZ59285,Omega\OG-819,Ms. Kimberly Henderson,F,2001-08-28,2021-12-18,2022-02-08,1,Cameroon,Serbia,4165.35,0,1,2,925.39
IDZZ68021,Omega\OG-482,Mr. Bryan Madsen,M,1985-02-12,2021-04-01,2021-04-26,1,Cocos [Keeling] Islands,Ecuador,18385.95,1,1,2,2360.7
IDYY58628,Calisto\CS-947,Ms. Erna Buxton,F,2014-12-23,2021-10-28,2022-05-08,0,Algeria,South Georgia and the South Sandwich Islands,9884.96,0,0,2,998.26
IDXX77374,Adonis\AS-485,Mr. Joseph Secrease,M,2017-01-11,2021-04-25,2021-06-06,0,Ghana,U.S. Virgin Islands,6987.97,2,0,3,2296.13
IDXX53420,Adonis\AS-712,Mr. Jorge Desalvo,M,1984-08-13,2021-04-23,2022-01-29,1,China,Nicaragua,14523.39,2,0,2,3197.47
IDXX12845,Adonis\AS-805,Ms. Rebecca Mascagni,F,2005-02-08,2021-12-15,2022-09-11,1,Mali,Burundi,4393.1,2,1,2,1055.73
IDZZ37378,Omega\OG-444,Ms. Dianna Broderick,F,2012-08-18,2021-03-12,2021-06-04,0,Paraguay,Cambodia,17909.36,1,1,2,2203.15
IDZZ02537,Omega\OG-683,Ms. Mitzi Bastidas,F,1981-05-16,2021-11-01,2022-08-07,1,New Caledonia,Greenland,14099.98,2,1,2,1795.74
IDYY42189,Calisto\CS-453,Ms. Willie Cochran,F,1986-07-09,2021-03-07,2022-02-13,1,Iceland,Somalia,8354.04,1,0,2,1756.05
IDZZ09448,Omega\OG-348,Mr. Kenneth Urquhart,M,1997-08-14,2021-02-07,2021-03-02,1,Cuba,Ecuador,2599.96,1,1,2,650.06
IDZZ16319,Omega\OG-187,Mr. Pat Dixon,M,2010-02-24,2021-06-28,2022-05-31,0,Egypt,Equatorial Guinea,3558.26,0,0,1,620.69
IDYY16924,Calisto\CS-208,Mr. Carl Regan,M,1987-01-31,2021-09-30,2022-03-23,1,Iceland,Sri Lanka,9681.58,1,1,2,1777.25
IDXX83948,Adonis\AS-456,Ms. Megan Baker,F,1995-11-28,2021-03-22,2021-10-01,1,São Tomé and Príncipe,Jordan,4609.71,0,0,1,960.16
IDZZ04568,Omega\OG-553,Ms. Wanda Nagy,F,1997-10-17,2021-08-23,2022-02-07,1,Cook Islands,Venezuela,10606.37,1,1,2,1514.82
IDYY93878,Calisto\CS-644,Mr. Douglas Cottrell,M,2011-01-10,2021-01-11,2021-09-03,0,Isle of Man,Hong Kong,9699.36,0,1,1,1077.13
IDZZ72373,Omega\OG-331,Mr. Daniel Gonzalez,M,1983-05-06,2021-02-13,2021-11-22,1,Taiwan,Nauru,5649.2,1,0,1,737.41
IDZZ55312,Omega\OG-712,Mr. John Hall,M,2001-09-24,2021-08-17,2022-03-03,1,Suriname,Liberia,5171.93,2,1,1,544.61
IDYY03855,Calisto\CS-468,Ms. Ann Bailey,F,2000-06-18,2021-08-10,2021-12-28,1,Saint Vincent and the Grenadines,Sudan,9858.62,0,1,2,1910.66
IDZZ61704,Omega\OG-541,Ms. Sabrina Arriaga,F,1992-09-18,2021-07-03,2021-11-15,1,Finland,Bulgaria,2136.27,0,0,2,776.14
IDXX02993,Adonis\AS-048,Mr. James Smart,M,2016-04-21,2021-06-24,2021-12-30,0,China,Svalbard and Jan Mayen,5907.79,1,0,1,891.25
IDZZ06818,Omega\OG-537,Mr. Daniel Rentfro,M,1980-02-23,2021-02-03,2021-05-20,1,Comoros,Burkina Faso,5692.19,2,1,2,892.36
IDXX04920,Adonis\AS-184,Ms. Virginia Snow,F,2015-05-09,2021-01-01,2021-04-16,0,Cape Verde,Saint Kitts and Nevis,4130.0,1,1,2,1015.75
IDYY99136,Calisto\CS-013,Ms. Gertrude Jackson,F,1991-09-23,2021-08-24,2021-12-26,1,Trinidad and Tobago,Ecuador,2339.27,0,1,2,1230.72
IDYY86194,Calisto\CS-390,Mr. Jody Duck,M,1985-05-15,2021-11-18,2022-01-14,1,Saint Lucia,Qatar,11485.4,2,1,2,1919.94
IDXX84636,Adonis\AS-434,Mr. Benjamin Pearce,M,1986-07-04,2021-03-15,2021-11-22,1,Zambia,Mayotte,1878.35,0,1,1,621.51
IDXX70712,Adonis\AS-357,Ms. Hazel Jones,F,1984-08-11,2021-01-14,2021-05-13,1,Mozambique,Philippines,10087.72,1,1,2,2176.14
IDXX31271,Adonis\AS-432,Ms. Darlene Mckinley,F,1999-12-03,2021-03-18,2021-04-29,1,Solomon Islands,Haiti,14306.44,2,0,2,3159.65
IDZZ83148,Omega\OG-165,Mr. Guy Stair,M,2008-05-10,2021-12-23,2022-12-11,0,Uruguay,Falkland Islands [Islas Malvinas],2167.03,2,1,2,397.75
IDYY57266,Calisto\CS-843,Ms. Kelly Carpenter,F,2013-06-27,2021-08-10,2022-05-31,0,Central African Republic,Singapore,9214.06,1,1,1,944.66
IDXX34801,Adonis\AS-118,Mr. Jimmy Creel,M,2015-03-20,2021-04-05,2021-04-28,0,Monaco,Albania,1085.57,0,1,2,548.26
IDYY69176,Calisto\CS-156,Mr. Roderick Pazmino,M,2019-09-13,2021-03-08,2021-03-31,0,China,Estonia,6077.97,1,1,2,1147.81
IDYY05340,Calisto\CS-952,Mr. John Thao,M,1995-06-25,2021-07-20,2021-09-20,1,Guyana,Luxembourg,7834.11,0,0,2,1802.51
IDXX71144,Adonis\AS-940,Mr. Jesus Raines,M,1985-05-09,2021-11-21,2022-01-07,1,Suriname,British Virgin Islands,1866.83,1,0,2,774.04
IDYY36722,Calisto\CS-053,Mr. John Klepchick,M,1997-07-29,2021-07-31,2021-12-11,1,Martinique,United Kingdom,6659.46,2,1,2,1223.18
IDZZ96782,Omega\OG-876,Ms. Margaret Canary,F,1983-02-18,2021-10-15,2022-09-27,1,Slovakia,Botswana,7918.82,0,0,1,993.6
IDYY44974,Calisto\CS-113,Ms. Keri Moore,F,2010-07-09,2021-05-14,2021-10-20,0,Liechtenstein,Central African Republic,4643.28,2,1,2,834.46
IDZZ52667,Omega\OG-073,Ms. Diane Pierce,F,1987-06-22,2021-09-03,2022-05-14,1,Sweden,Papua New Guinea,12515.2,1,0,2,1911.3
IDZZ66080,Omega\OG-215,Ms. Lettie Berger,F,1982-12-26,2021-03-12,2021-09-08,1,Russia,Swaziland,11787.97,2,0,1,1000.72
IDXX84905,Adonis\AS-596,Mr. Edward Kincaide,M,1990-08-08,2021-05-31,2021-06-20,1,Vietnam,Bosnia and Herzegovina,8985.98,0,1,3,2878.99
IDYY89351,Calisto\CS-217,Mr. Kurt Burgess,M,2010-02-02,2021-03-15,2021-11-24,0,Panama,Congo [Republic],10749.92,2,1,1,937.18
IDZZ11345,Omega\OG-905,Ms. Melanie Kane,F,2020-11-14,2021-06-26,2022-02-13,0,Burkina Faso,Hungary,4357.95,0,1,2,833.05
IDXX81938,Adonis\AS-000,Mr. Edwardo Rogers,M,2015-10-06,2021-04-16,2021-06-22,0,Tanzania,Saint Pierre and Miquelon,10624.01,2,0,2,2324.72
IDXX29331,Adonis\AS-203,Ms. Lynn Cook,F,1986-09-30,2021-01-14,2021-09-14,1,Lebanon,Ghana,4753.7,1,1,1,795.7
IDYY07564,Calisto\CS-628,Mr. Michael Prosper,M,2002-05-22,2021-12-29,2022-12-15,1,Luxembourg,Guam,11919.06,2,1,1,1125.46
IDZZ50708,Omega\OG-677,Mr. Brian Driskill,M,2014-07-28,2021-06-21,2021-12-20,0,Netherlands,Lesotho,9370.66,0,1,1,865.25
IDXX52640,Adonis\AS-488,Ms. Mary Jordan,F,2021-03-12,2021-03-31,2021-12-20,0,Nigeria,Svalbard and Jan Mayen,7671.67,1,1,1,956.85
IDXX27314,Adonis\AS-358,Mr. Moises Schell,M,2007-10-08,2021-06-18,2022-02-19,0,Colombia,Venezuela,878.55,0,1,2,517.29
IDXX97395,Adonis\AS-005,Ms. Socorro Wilson,F,1995-07-13,2021-03-10,2021-10-26,1,Nauru,Ethiopia,14026.72,2,0,1,1695.93
IDXX30327,Adonis\AS-682,Mr. John Sullivan,M,1980-04-19,2021-09-28,2021-12-12,1,Malaysia,Tunisia,9982.09,0,0,2,2492.31
IDZZ92387,Omega\OG-410,Mr. Pete Odonnell,M,1989-09-24,2021-04-12,2021-12-20,1,Yemen,Dominica,11594.96,1,0,1,1107.14
IDZZ84847,Omega\OG-911,Ms. Maria Rossi,F,2021-03-10,2021-07-12,2022-04-10,0,Bulgaria,Martinique,8637.85,2,0,2,1220.83
IDYY17244,Calisto\CS-261,Ms. Beverly Iser,F,2017-10-06,2021-09-10,2022-04-19,0,India,Isle of Man,7756.72,1,0,1,917.83
IDZZ53371,Omega\OG-968,Mr. Eugenio Cash,M,2009-09-02,2021-01-10,2021-10-19,0,Czech Republic,Senegal,4774.5,2,1,1,429.01
IDZZ87206,Omega\OG-203,Ms. Lorena Tunnell,F,1997-11-04,2021-09-25,2022-09-19,1,Brazil,Albania,9619.17,1,0,1,995.86
IDZZ19462,Omega\OG-964,Ms. Jennifer Beech,F,1999-05-02,2021-08-13,2022-07-28,1,Uruguay,Estonia,12563.2,2,1,1,953.59
IDYY31976,Calisto\CS-102,Ms. Esther Hain,F,2010-10-18,2021-02-08,2021-04-30,0,Gabon,Gibraltar,4471.44,1,1,2,918.26
IDZZ83251,Omega\OG-624,Ms. Lindsey Crandall,F,2002-12-26,2021-01-11,2021-01-28,1,Cuba,Austria,8439.94,1,1,2,1274.81
IDXX63427,Adonis\AS-228,Mr. Luis Verrett,M,2018-07-28,2021-04-25,2021-08-18,0,Samoa,Guernsey,15948.63,1,0,2,3494.55
IDXX63151,Adonis\AS-708,Ms. Rhonda Brown,F,2018-02-23,2021-08-30,2021-10-18,0,Trinidad and Tobago,Hong Kong,16318.73,2,1,2,3112.75
IDXX90804,Adonis\AS-184,Ms. Tracy Alex,F,1991-03-15,2021-12-17,2022-05-22,1,Slovenia,Luxembourg,775.61,1,0,2,557.65
IDYY62377,Calisto\CS-376,Ms. Elizabeth Kelly,F,1995-04-18,2021-06-12,2021-12-13,1,Dominica,Tokelau,12468.02,1,1,1,1287.5
IDZZ35444,Omega\OG-241,Mr. Andrew Leavitt,M,1990-04-15,2021-11-30,2022-06-21,1,Gibraltar,Armenia,4376.18,1,0,1,674.81
IDYY55134,Calisto\CS-193,Mr. Edward Ashton,M,1992-09-22,2021-01-08,2021-04-27,1,Mozambique,Algeria,6350.56,1,0,2,1431.59
IDZZ75418,Omega\OG-317,Mr. Bruce Cooper,M,2013-02-26,2021-04-01,2021-11-26,0,Azerbaijan,Saint Lucia,10536.71,1,0,1,931.43
IDXX15410,Adonis\AS-761,Ms. Margot Robinson,F,2018-11-06,2021-04-12,2022-02-09,0,United States,Dominican Republic,3219.87,2,1,1,466.7
IDXX48043,Adonis\AS-972,Ms. Elsie Kendrick,F,1987-03-09,2021-04-28,2022-04-15,1,Burundi,Albania,5054.54,1,1,1,805.85
IDYY59410,Calisto\CS-582,Ms. Gladys Elliott,F,2008-11-10,2021-11-27,2022-08-13,0,Luxembourg,San Marino,811.31,0,0,2,553.08
IDYY07269,Calisto\CS-742,Ms. Katie Hazelhurst,F,2020-03-03,2021-07-05,2021-08-04,0,Faroe Islands,Hong Kong,9305.3,2,0,2,1667.79
IDZZ98545,Omega\OG-629,Ms. Antoinette Caceres,F,2009-05-13,2021-02-05,2021-07-02,0,Iran,Bouvet Island,10800.49,1,0,2,1590.37
IDZZ35830,Omega\OG-073,Ms. Donna Montgomery,F,1983-07-25,2021-02-27,2021-08-22,1,Syria,British Indian Ocean Territory,5734.46,2,1,2,885.58
IDZZ41710,Omega\OG-863,Mr. Chester Aggas,M,1994-08-11,2021-10-03,2022-06-12,1,Bangladesh,Dominican Republic,14862.67,1,1,2,1975.22
IDYY98315,Calisto\CS-569,Ms. Connie Babb,F,1994-05-27,2021-04-09,2021-11-30,1,Falkland Islands [Islas Malvinas],Indonesia,14151.01,2,1,1,1294.61
IDYY69282,Calisto\CS-318,Mr. Nelson Rybij,M,1987-08-21,2021-06-02,2021-10-25,1,Cyprus,Turkey,456.51,1,1,2,449.38
IDZZ27889,Omega\OG-700,Ms. Darla Lee,F,2008-12-03,2021-04-28,2021-10-09,0,Equatorial Guinea,Costa Rica,10428.34,2,0,2,1437.23
IDYY44581,Calisto\CS-500,Ms. Wanda Pessin,F,1998-04-24,2021-04-19,2022-02-10,1,Equatorial Guinea,Wallis and Futuna,18459.85,1,1,1,1707.98
IDXX16880,Adonis\AS-623,Mr. Bob Hendley,M,2002-10-21,2021-04-21,2021-06-26,1,Ireland,Kyrgyzstan,6044.72,2,0,2,1504.84
IDXX52603,Adonis\AS-475,Mr. Carlos Wedderburn,M,1988-06-03,2021-03-09,2022-02-23,1,Philippines,Kyrgyzstan,5530.99,0,1,1,950.45
IDYY04762,Calisto\CS-087,Mr. Earl Elliot,M,2012-05-14,2021-08-11,2021-12-21,0,Mongolia,British Virgin Islands,12678.59,1,1,2,2101.24
IDYY70644,Calisto\CS-338,Ms. Kimberly Orr,F,2012-03-14,2021-03-13,2022-01-07,0,Ireland,Panama,8101.38,0,0,1,1074.72
IDZZ98749,Omega\OG-066,Ms. Juana Sluss,F,1982-07-18,2021-10-08,2022-04-22,1,Palestinian Territories,Central African Republic,3187.65,1,0,1,602.77
IDZZ73993,Omega\OG-847,Mr. George Lipscomb,M,2017-04-28,2021-11-05,2022-01-23,0,Dominican Republic,Grenada,1166.53,2,0,2,332.37
IDYY20349,Calisto\CS-626,Ms. Marie Gaucin,F,2011-07-05,2021-04-28,2021-09-30,0,Isle of Man,Bangladesh,8207.16,1,1,2,1445.78
IDYY91113,Calisto\CS-373,Ms. Maria Ray,F,1992-03-15,2021-07-23,2022-05-29,1,Romania,Antigua and Barbuda,8417.63,0,1,2,1696.98
IDZZ68452,Omega\OG-294,Mr. Leonard Corona,M,1998-07-19,2021-11-07,2022-05-12,1,Portugal,Cocos [Keeling] Islands,12166.65,2,1,1,933.95
IDXX67261,Adonis\AS-630,Mr. Richard Benbow,M,2004-07-08,2021-03-06,2021-06-05,1,Tunisia,Bahamas,8233.94,0,0,2,2153.81
IDYY16648,Calisto\CS-594,Ms. Patricia Canady,F,2004-06-25,2021-06-11,2022-05-18,1,Senegal,Gibraltar,2574.03,0,1,1,996.885
IDXX96032,Adonis\AS-710,Mr. Aaron Henkel,M,2017-05-18,2021-06-24,2021-09-18,0,Papua New Guinea,North Korea,5460.12,2,0,2,1295.76
IDXX25225,Adonis\AS-645,Mr. Carl Hazley,M,1998-10-01,2021-03-20,2021-06-07,1,Mauritania,Armenia,5667.7,2,0,2,1434.71
IDZZ49140,Omega\OG-184,Mr. Ken Russell,M,2008-03-25,2021-07-02,2022-01-15,0,Northern Mariana Islands,Haiti,14265.3,1,1,2,2712.045
IDYY53329,Calisto\CS-157,Ms. Betty Key,F,2021-11-15,2021-11-30,2022-10-26,0,Chad,Wallis and Futuna,18315.81,1,1,1,789.335
IDYY32666,Calisto\CS-442,Ms. Octavia Strickland,F,2008-05-13,2021-05-27,2022-02-28,0,Finland,Poland,1182.29,2,1,1,247.75
IDYY77752,Calisto\CS-032,Mr. Quinton Sakamoto,M,1981-11-08,2021-12-30,2022-04-12,1,Saint Vincent and the Grenadines,Yemen,11681.59,1,0,2,2286.76
IDXX31680,Adonis\AS-530,Mr. Leroy Ramsey,M,1987-02-24,2021-11-14,2022-08-30,1,Mozambique,British Virgin Islands,11695.01,1,0,1,1567.61
IDZZ51868,Omega\OG-115,Mr. Kevin Bernard,M,2020-05-30,2021-08-26,2022-02-02,0,São Tomé and Príncipe,Mali,2257.23,2,1,2,418.93
IDYY68472,Calisto\CS-691,Ms. Virginia Cazares,F,2006-08-15,2021-11-29,2022-09-03,1,Isle of Man,Saint Pierre and Miquelon,3657.12,0,1,2,1010.08
IDYY67678,Calisto\CS-987,Ms. Linda Day,F,2000-04-29,2021-11-11,2022-03-22,1,Finland,Bangladesh,6385.96,1,1,2,1292.55
IDYY58732,Calisto\CS-198,Mr. Bruce Roland,M,1989-01-13,2021-07-21,2022-05-30,1,Suriname,Australia,17438.93,2,1,1,1526.04
IDYY33235,Calisto\CS-974,Ms. Erma Barnes,F,2001-08-08,2021-09-26,2022-09-10,1,Croatia,Tokelau,15958.13,1,0,2,1487.345
IDZZ67713,Omega\OG-398,Ms. Ashley Cooper,F,1989-07-26,2021-07-17,2022-01-27,1,Colombia,São Tomé and Príncipe,9008.29,1,0,1,951.04
IDZZ90460,Omega\OG-867,Mr. William Dickey,M,2005-08-25,2021-10-10,2021-11-06,1,Macau,Guyana,16915.35,2,1,3,3011.76
IDZZ32420,Omega\OG-079,Ms. Maria Bishop,F,2020-03-25,2021-07-23,2021-09-11,0,Vanuatu,Turkmenistan,12580.52,2,1,3,2208.72
IDYY30483,Calisto\CS-817,Ms. Sara Vandiver,F,2002-07-19,2021-08-20,2022-07-19,1,Tanzania,Macedonia [FYROM],5505.95,0,1,1,888.24
IDZZ31630,Omega\OG-432,Mr. George Brimfield,M,2001-08-17,2021-07-20,2021-11-08,1,Qatar,Svalbard and Jan Mayen,5986.56,2,1,2,918.89
IDXX35900,Adonis\AS-803,Mr. Robert Fisher,M,2010-09-05,2021-10-18,2022-08-08,0,Kenya,Bangladesh,6243.31,0,0,1,1028.82
IDZZ72118,Omega\OG-009,Ms. Lillian Hallock,F,2004-12-08,2021-12-14,2022-01-11,1,South Georgia and the South Sandwich Islands,Morocco,10006.91,2,0,2,1506.34
IDYY69027,Calisto\CS-103,Ms. Mary Owens,F,2017-02-12,2021-01-26,2021-10-07,0,Djibouti,Timor-Leste,9482.52,2,0,1,949.45
IDXX55623,Adonis\AS-974,Mr. Richard Toledo,M,2003-01-08,2021-09-03,2022-04-09,1,Seychelles,Togo,6245.55,0,0,2,1745.32
IDYY33671,Calisto\CS-833,Mr. Louis Takata,M,2002-01-08,2021-06-09,2022-03-10,1,Samoa,Chad,18854.75,1,1,1,1734.0
IDZZ04900,Omega\OG-541,Mr. Daniel Brown,M,1987-07-14,2021-08-23,2021-12-12,1,Bahrain,Canada,10646.04,1,0,2,1687.91
IDXX33984,Adonis\AS-765,Ms. Susana Benson,F,2011-05-19,2021-01-31,2021-06-15,0,Estonia,Guernsey,2049.82,1,0,2,726.44
IDXX63085,Adonis\AS-154,Ms. Meaghan Adolphson,F,1980-03-19,2021-06-29,2022-01-17,1,Macau,Congo [Republic],10823.13,2,0,1,1383.46
IDXX25194,Adonis\AS-242,Ms. Deborah Vanalstyne,F,2021-02-21,2021-09-07,2022-06-17,0,Nauru,Niue,3266.28,0,1,1,655.89
IDYY11706,Calisto\CS-744,Mr. Frederic Traylor,M,2011-04-29,2021-05-25,2021-10-13,0,Western Sahara,Sierra Leone,1757.74,2,1,2,413.42
IDYY44979,Calisto\CS-746,Ms. Doris Adriance,F,2013-10-18,2021-01-07,2021-06-13,0,Nicaragua,Saint Lucia,2625.21,0,0,2,845.24
IDXX44490,Adonis\AS-519,Mr. Joseph Howell,M,2010-03-20,2021-06-12,2021-10-07,0,Dominican Republic,Azerbaijan,10849.24,2,1,2,2138.2
IDZZ58968,Omega\OG-315,Ms. Erma Mason,F,1982-03-25,2021-09-30,2022-07-29,1,Trinidad and Tobago,Bahrain,11616.43,1,0,1,1108.12
IDXX66974,Adonis\AS-309,Mr. Gary Okafor,M,2012-12-22,2021-05-05,2021-05-14,0,Angola,Fiji,16336.68,1,1,2,3216.35
IDYY03585,Calisto\CS-950,Mr. Richard Salley,M,1980-02-09,2021-12-30,2022-04-10,1,Sierra Leone,Nepal,10143.14,1,1,2,1832.59
IDYY79914,Calisto\CS-576,Ms. Laurie Berg,F,2020-02-04,2021-11-01,2022-06-27,0,Christmas Island,Netherlands,11644.07,1,1,1,1106.08
IDZZ11749,Omega\OG-592,Ms. Jacqueline Hayes,F,2018-06-10,2021-02-14,2021-08-17,0,Saudi Arabia,Belize,13229.65,2,1,1,885.74
IDYY32513,Calisto\CS-936,Mr. Wayne Shackelford,M,1991-04-01,2021-03-17,2022-02-13,1,Bermuda,Jordan,9165.88,1,1,2,1696.11
IDXX89862,Adonis\AS-009,Mr. Richard Whedbee,M,1996-07-06,2021-08-30,2021-10-09,1,Djibouti,China,6699.11,2,0,3,2312.83
IDYY88843,Calisto\CS-833,Ms. Betsy Coleman,F,1987-10-26,2021-01-11,2021-12-03,1,Montenegro,Turks and Caicos Islands,8494.05,0,0,1,1223.67
IDYY62170,Calisto\CS-625,Mr. Wade Blomquist,M,2013-08-11,2021-12-10,2022-03-27,0,Saint Helena,Turkey,8458.92,0,1,2,1595.22
IDZZ46622,Omega\OG-100,Mr. Jerry Frank,M,2014-07-20,2021-08-06,2022-07-27,0,Brunei,Mauritania,13463.77,2,1,1,890.82
IDYY85093,Calisto\CS-713,Ms. Jo Adams,F,1995-12-11,2021-08-02,2022-01-02,1,Netherlands,Solomon Islands,14788.89,1,1,2,2511.04
IDZZ58162,Omega\OG-194,Ms. Mamie Fleischer,F,1994-03-13,2021-03-26,2022-03-14,1,Haiti,New Caledonia,14007.24,2,0,1,1134.26
IDYY44451,Calisto\CS-688,Mr. Lawrence Duran,M,2005-06-12,2021-06-13,2021-09-16,1,Bouvet Island,Ukraine,11736.05,2,1,2,1950.97
IDYY70600,Calisto\CS-786,Ms. Verna Brookes,F,2014-04-18,2021-12-05,2022-09-02,0,Western Sahara,Zimbabwe,6629.44,0,1,1,853.73
