ticket_id,airline_flight,name,gender,dob,dop,dod,is_adult,from,to,distance,num_stops,has_loyalty,price_tier,price
IDYY74972,Calisto\CS-769,Mr. Mark Sneed,M,1996-08-12,2021-04-12,2021-12-14,1,French Guiana,Congo [DRC],8376.13,1,1,1,987.51
IDZZ33988,Omega\OG-215,Mr. Christopher Mais,M,1988-05-23,2021-05-14,2022-03-16,1,Faroe Islands,Mayotte,9466.23,0,1,1,981.4
IDZZ76890,Omega\OG-170,Mr. Matthew Andes,M,1984-04-07,2021-03-11,2022-03-06,1,Burkina Faso,Azerbaijan,5709.15,2,1,2,876.07
IDZZ53485,Omega\OG-909,Mr. Matthew Avans,M,2003-03-28,2021-02-15,2021-11-04,1,Réunion,Tunisia,7825.56,0,1,1,889.74
IDXX04426,Adonis\AS-610,Ms. Heather Lanno,F,1990-05-13,2021-11-08,2022-04-07,1,Wallis and Futuna,Aruba,12175.55,2,0,2,2737.95
IDYY59159,Calisto\CS-123,Ms. Vannessa Young,F,1990-07-26,2021-04-18,2021-09-10,1,Belarus,Malaysia,8592.95,2,1,2,1515.17
IDYY80155,Calisto\CS-492,Mr. Andrew Patch,M,2019-06-10,2021-01-26,2021-04-08,0,Cayman Islands,Kuwait,12251.72,2,0,2,
IDYY93604,Calisto\CS-971,Ms. Barbera Corliss,F,1987-04-21,2021-01-21,2021-10-25,1,Bangladesh,Micronesia,6654.79,1,0,1,955.22
IDXX52400,Adonis\AS-898,Ms. Tracy Greer,F,1996-04-21,2021-04-08,2021-10-26,1,Vietnam,Tuvalu,8014.59,0,1,1,1176.31
IDXX24732,Adonis\AS-607,Mr. Jared Woodworth,M,1984-04-20,2021-11-24,2022-08-30,1,Tajikistan,American Samoa,13475.13,2,1,1,1481.18
IDYY85436,Calisto\CS-860,Ms. Merlene Johnston,F,1988-05-20,2021-09-09,2021-10-26,1,North Korea,Cocos [Keeling] Islands,6644.47,1,0,2,
IDYY02753,Calisto\CS-840,Ms. Diane Duvall,F,1986-04-17,2021-04-28,2021-08-18,1,Venezuela,Bosnia and Herzegovina,9064.12,2,0,2,
IDZZ64114,Omega\OG-860,Mr. David Chambers,M,1988-07-17,2021-01-31,2021-04-22,1,Saint Pierre and Miquelon,British Indian Ocean Territory,13357.06,1,0,2,
IDZZ56090,Omega\OG-611,Mr. Carl Parraga,M,2014-01-28,2021-12-07,2022-11-07,0,Chad,South Africa,5141.88,0,1,1,655.84
IDXX30085,Adonis\AS-194,Mr. Richard Sica,M,2004-08-05,2021-12-09,2022-04-27,1,Burkina Faso,American Samoa,18778.37,2,1,2,3643.22
IDZZ03502,Omega\OG-736,Mr. Willie James,M,1987-05-23,2021-02-19,2021-10-21,1,Yemen,Mayotte,3180.68,1,1,1,535.07
IDYY73098,Calisto\CS-148,Mr. Don Manzanares,M,2002-07-07,2021-03-18,2021-10-22,1,Kuwait,Mongolia,5183.92,1,1,1,
IDZZ74221,Omega\OG-016,Ms. Danielle Stabler,F,2002-05-06,2021-07-24,2022-02-17,1,Tunisia,Macedonia [FYROM],1373.65,0,0,1,603.3
IDXX77705,Adonis\AS-696,Mr. Charles Ford,M,2020-05-25,2021-11-15,2022-04-17,0,Aruba,Saint Pierre and Miquelon,4040.54,2,0,2,
IDZZ71732,Omega\OG-152,Ms. Wanda Nagy,F,2018-07-19,2021-09-20,2022-06-30,0,Saint Pierre and Miquelon,Bahamas,3072.21,0,1,1,
IDZZ09131,Omega\OG-054,Mr. James Millwood,M,1986-11-27,2021-05-20,2021-12-06,1,Netherlands,Guernsey,628.21,1,1,1,396.67
IDYY34602,Calisto\CS-978,Ms. Theresa Lyons,F,1998-12-21,2021-12-07,2022-12-01,1,Cuba,Guernsey,7160.25,0,0,1,
IDZZ80952,Omega\OG-868,Mr. Russ Fuentes,M,1988-06-01,2021-08-03,2021-10-06,1,South Africa,Brazil,7785.68,2,0,2,
IDXX98645,Adonis\AS-953,Mr. Steve Kliebert,M,1985-07-27,2021-11-12,2022-11-03,1,Gaza Strip,Niger,3053.66,1,1,1,
IDXX76477,Adonis\AS-330,Ms. Traci Cooper,F,2004-08-27,2021-01-28,2021-03-16,1,South Africa,Saint Lucia,10233.12,2,0,2,
IDXX58816,Adonis\AS-888,Ms. Michelle Laford,F,1994-05-08,2021-05-08,2021-08-15,1,Micronesia,Cuba,13854.78,1,0,2,3167.64
IDXX82901,Adonis\AS-158,Ms. Ida Whorton,F,1990-08-07,2021-10-30,2022-02-04,1,Rwanda,Nigeria,2652.31,2,0,2,
IDZZ93183,Omega\OG-490,Mr. Charles Putt,M,1992-11-27,2021-02-22,2021-12-23,1,Uzbekistan,China,3468.41,2,0,1,
IDXX69410,Adonis\AS-689,Mr. Jacob Earle,M,2017-03-08,2021-01-25,2021-07-18,0,Gambia,Christmas Island,13617.36,1,1,2,
IDXX61496,Adonis\AS-972,Ms. Veronica Montes,F,1999-12-24,2021-01-04,2021-12-16,1,Mexico,Jordan,12569.18,2,1,1,1402.09
IDXX07533,Adonis\AS-036,Ms. Marian Turk,F,2001-02-14,2021-02-05,2021-10-19,1,Liberia,Morocco,2833.85,0,1,1,703.3
IDZZ03771,Omega\OG-127,Ms. Abbey Murphy,F,2013-08-21,2021-03-03,2021-12-31,0,United States,Pakistan,12367.14,2,0,1,
IDXX73567,Adonis\AS-794,Ms. Jackie Beasley,F,1984-05-13,2021-03-02,2021-09-08,1,Azerbaijan,Afghanistan,1912.22,2,0,1,494.42
IDXX70159,Adonis\AS-668,Ms. Gloria Perry,F,2008-02-28,2021-06-15,2021-09-29,0,Slovenia,Czech Republic,409.66,2,1,2,253.05
IDZZ59938,Omega\OG-699,Ms. Marian Fain,F,2005-07-18,2021-04-21,2021-12-08,1,Ecuador,Macedonia [FYROM],10979.34,1,0,1,
IDXX51936,Adonis\AS-441,Mr. Thomas Stuart,M,1994-12-02,2021-10-05,2022-03-16,1,Mauritania,Switzerland,3354.83,0,1,2,
IDZZ71320,Omega\OG-443,Ms. Ethel Mack,F,2003-03-09,2021-01-06,2021-09-24,1,Kenya,Andorra,5966.43,0,1,1,789.13
IDZZ26292,Omega\OG-235,Ms. Edith Oritz,F,2004-09-21,2021-08-17,2022-06-25,1,Gambia,Hungary,4952.2,0,0,2,
IDZZ68875,Omega\OG-971,Ms. Mary Rodriquez,F,2005-01-28,2021-11-28,2022-04-03,1,Andorra,Armenia,3602.71,2,0,2,729.94
IDXX00615,Adonis\AS-750,Ms. Rosa Newman,F,1997-05-31,2021-06-01,2021-09-27,1,Jordan,Venezuela,10869.4,2,0,2,2469.13
IDZZ02810,Omega\OG-376,Mr. Alan Thomas,M,1980-04-22,2021-08-27,2022-07-21,1,Puerto Rico,Lebanon,9992.39,1,1,1,898.23
IDXX70705,Adonis\AS-303,Mr. Mark Green,M,2019-03-17,2021-02-20,2021-05-28,0,Iraq,Russia,5326.48,2,1,2,
IDXX97316,Adonis\AS-210,Ms. Vera Brock,F,2017-03-22,2021-10-13,2022-02-21,0,British Indian Ocean Territory,Cuba,16361.24,2,0,2,3474.43
IDXX52985,Adonis\AS-309,Ms. Grace Mcknight,F,2012-01-08,2021-05-10,2022-02-04,0,Estonia,Cayman Islands,9037.72,2,1,1,992.05
IDXX92647,Adonis\AS-127,Ms. Donna Guzman,F,1999-02-27,2021-08-19,2022-02-14,1,Andorra,Senegal,3480.89,1,0,2,1092.69
IDXX61445,Adonis\AS-739,Mr. Lewis Willett,M,1993-09-21,2021-12-19,2022-10-10,1,Switzerland,Lithuania,1432.03,0,0,1,641.6
IDYY84183,Calisto\CS-751,Ms. Laure Williams,F,2003-04-15,2021-01-20,2021-09-20,1,Mexico,Ireland,8202.67,2,1,1,
IDYY08903,Calisto\CS-038,Mr. Lyle Frey,M,2008-10-17,2021-04-04,2021-08-16,0,Gabon,United Arab Emirates,5303.92,1,1,2,1036.98
IDXX97212,Adonis\AS-838,Mr. Joshua Wilson,M,1980-09-28,2021-12-02,2022-02-09,1,Puerto Rico,Mayotte,12731.91,1,0,2,2939.7
IDYY55990,Calisto\CS-030,Ms. Josie Pool,F,1987-09-08,2021-04-12,2021-09-27,1,Marshall Islands,Sudan,15180.15,1,0,2,
IDYY18280,Calisto\CS-663,Mr. Alan Barnard,M,2020-08-19,2021-09-18,2022-08-14,0,Belgium,Russia,5743.28,1,0,2,1212.16
IDYY14997,Calisto\CS-019,Ms. Angela Bivens,F,2007-08-09,2021-10-19,2022-08-26,0,Tunisia,Cape Verde,3900.78,1,1,1,544.87
IDZZ66714,Omega\OG-332,Ms. Kathy Hill,F,1991-02-28,2021-01-31,2021-04-15,1,Barbados,Puerto Rico,939.62,0,0,2,633.73
IDZZ15999,Omega\OG-705,Mr. James Vega,M,2010-01-09,2021-06-16,2022-04-24,0,South Korea,Monaco,9316.22,1,0,2,
IDZZ81455,Omega\OG-995,Mr. Kenneth Pospicil,M,1991-05-07,2021-09-03,2021-12-25,1,Kuwait,France,4332.17,2,0,2,821.28
IDYY83336,Calisto\CS-979,Mr. Sammie Candelaria,M,2017-10-25,2021-12-09,2022-01-31,0,Macedonia [FYROM],Sri Lanka,6882.45,2,1,2,1152.69
IDYY09036,Calisto\CS-375,Mr. John Irick,M,2021-09-21,2021-06-28,2022-05-23,0,Portugal,Cuba,6796.71,2,1,1,646.74
IDYY69575,Calisto\CS-550,Mr. Robert Scheffler,M,2006-10-25,2021-11-11,2022-05-12,0,Mongolia,Ethiopia,7263.2,0,1,1,901.83
IDXX33294,Adonis\AS-676,Mr. Carl Glidewell,M,2003-05-10,2021-10-25,2022-05-23,1,Iraq,Switzerland,3341.75,1,1,1,663.02
IDYY04472,Calisto\CS-730,Mr. Theodore Smith,M,1995-09-16,2021-02-01,2021-12-14,1,Djibouti,Gibraltar,5501.94,0,0,1,
IDYY26659,Calisto\CS-488,Mr. Kevin Mefford,M,2019-12-25,2021-11-09,2022-08-09,0,Algeria,Mali,1300.76,1,1,1,
IDZZ09834,Omega\OG-425,Mr. Thomas Lummus,M,2021-10-19,2021-03-12,2021-11-12,0,Kiribati,Angola,18257.4,2,0,1,1275.8
IDZZ28624,Omega\OG-837,Mr. Robert Saxbury,M,2006-12-22,2021-02-09,2021-05-21,0,French Guiana,Kosovo,8416.86,2,0,2,1193.81
IDXX50143,Adonis\AS-493,Ms. Lara Diep,F,2009-08-14,2021-09-14,2022-01-06,0,South Africa,Gambia,6383.85,1,0,2,1577.09
IDZZ56481,Omega\OG-334,Ms. Agnes Carter,F,1991-10-12,2021-03-02,2021-04-24,1,Norway,Portugal,2615.66,1,1,3,789.33
IDYY35777,Calisto\CS-959,Ms. Helen Newton,F,1999-12-06,2021-04-27,2021-07-03,1,Slovakia,Solomon Islands,14348.19,2,0,2,
IDXX29823,Adonis\AS-218,Ms. Judith Taylor,F,2004-12-10,2021-09-02,2022-08-07,1,Chad,French Guiana,7956.59,2,0,2,
IDZZ57945,Omega\OG-438,Mr. Randy Davis,M,1995-02-01,2021-06-17,2022-06-04,1,Jamaica,Heard Island and McDonald Islands,15397.54,2,0,2,2146.12
IDXX28870,Adonis\AS-412,Mr. Tommy Conklin,M,2021-05-14,2021-07-26,2022-07-08,0,United Kingdom,Sri Lanka,8932.09,0,1,1,1164.27
IDYY79612,Calisto\CS-631,Ms. Amy Pennington,F,2010-09-02,2021-05-08,2021-07-12,0,United Arab Emirates,Thailand,4992.02,1,1,2,984.43
IDYY42285,Calisto\CS-445,Ms. Melba Laliberte,F,2006-04-12,2021-04-06,2021-06-28,0,Netherlands,Timor-Leste,12846.57,2,1,2,
IDYY52274,Calisto\CS-307,Mr. Bryce Oconnor,M,1981-10-04,2021-07-09,2021-12-12,1,Libya,Monaco,2131.31,1,0,2,
IDZZ71349,Omega\OG-003,Ms. Henrietta Cortez,F,2008-05-31,2021-08-18,2022-06-14,0,Libya,Chad,1221.25,2,1,1,243.22
IDYY50152,Calisto\CS-271,Mr. Carl Hervey,M,2007-03-09,2021-10-28,2021-11-28,0,Réunion,Uruguay,10606.59,2,1,3,2449.94
IDYY61653,Calisto\CS-588,Ms. Margret Roush,F,2016-02-21,2021-04-25,2021-10-10,0,Faroe Islands,India,7792.45,2,0,2,1415.46
IDYY97056,Calisto\CS-715,Ms. Valerie Mcdermott,F,2015-12-21,2021-01-11,2021-10-10,0,Falkland Islands [Islas Malvinas],Malawi,9122.63,2,1,2,1470.3
IDYY87916,Calisto\CS-285,Mr. Simon Schroder,M,1991-05-19,2021-09-16,2021-12-18,1,Bulgaria,China,6574.8,0,1,2,
IDXX29367,Adonis\AS-139,Ms. Nancy Trout,F,2015-10-11,2021-01-13,2021-09-11,0,Heard Island and McDonald Islands,São Tomé and Príncipe,8517.69,1,1,2,
IDYY62390,Calisto\CS-923,Mr. Stanford Triana,M,1998-12-16,2021-01-15,2021-02-06,1,Indonesia,Madagascar,7576.76,2,1,3,1915.0
IDYY87963,Calisto\CS-387,Ms. Lisa Wooten,F,2015-04-16,2021-11-29,2021-12-19,0,Sweden,Hungary,1444.38,1,0,3,643.57
IDXX84315,Adonis\AS-786,Mr. Clifford Ashley,M,1984-02-27,2021-08-14,2022-03-23,1,Taiwan,Central African Republic,10734.41,1,1,1,1334.07
IDXX64911,Adonis\AS-265,Ms. Marsha Rogers,F,1989-08-20,2021-09-05,2022-07-18,1,Lesotho,Solomon Islands,13283.73,2,1,1,1468.96
IDZZ66061,Omega\OG-661,Ms. Anne Benavidez,F,1983-10-31,2021-07-25,2021-11-24,1,Belarus,Armenia,1988.19,2,1,2,493.7
IDXX83326,Adonis\AS-013,Ms. Kenya Rhodes,F,1986-02-10,2021-10-05,2022-02-06,1,South Africa,Saint Pierre and Miquelon,11705.45,2,0,2,
IDXX69509,Adonis\AS-575,Mr. Damian Pogue,M,2006-03-02,2021-02-16,2022-01-13,0,Kazakhstan,Lesotho,9465.46,1,1,1,1121.43
IDYY12286,Calisto\CS-539,Ms. Elise Brasher,F,2020-01-23,2021-08-31,2021-11-21,0,Rwanda,Sri Lanka,5755.22,1,0,2,1219.16
IDYY92459,Calisto\CS-222,Ms. Ann Wright,F,1990-05-29,2021-11-30,2022-07-12,1,Ireland,Mongolia,7164.76,1,0,1,990.72
IDZZ90335,Omega\OG-647,Mr. Rick Churchill,M,1983-12-09,2021-06-26,2022-04-06,1,Vanuatu,Peru,12677.22,1,0,1,
IDXX36150,Adonis\AS-383,Ms. Carmen Dawson,F,1985-01-17,2021-07-29,2022-02-16,1,Moldova,Mozambique,7390.38,2,1,1,943.92
IDZZ04104,Omega\OG-667,Ms. Tracy Wright,F,1988-08-11,2021-03-23,2022-03-20,1,Svalbard and Jan Mayen,Eritrea,7001.99,0,1,2,
IDYY52993,Calisto\CS-628,Ms. Nancy Douglas,F,2020-11-07,2021-09-11,2021-10-12,0,Mauritius,Egypt,5991.33,2,1,2,1023.76
IDZZ98661,Omega\OG-914,Mr. Benjamin Hamilton,M,1998-01-25,2021-06-29,2021-11-10,1,Sweden,Kuwait,4051.3,1,1,2,
IDYY30998,Calisto\CS-908,Mr. Carlos Hall,M,1984-11-25,2021-09-05,2021-11-01,1,Puerto Rico,Turkmenistan,11557.48,1,1,2,2044.24
IDYY38177,Calisto\CS-200,Ms. Helen Adair,F,2011-08-17,2021-01-13,2021-05-17,0,Kuwait,Faroe Islands,5327.14,2,1,2,930.78
IDZZ20539,Omega\OG-787,Mr. Melvin Marcus,M,2018-01-14,2021-02-25,2021-03-08,0,Mozambique,Christmas Island,7572.12,1,1,2,1093.7
IDYY49296,Calisto\CS-131,Ms. Joyce Hoskins,F,1980-08-31,2021-05-27,2022-01-13,1,Slovenia,Haiti,8304.44,1,0,1,1090.11
IDZZ30131,Omega\OG-766,Mr. Paul Thornton,M,2006-11-20,2021-11-03,2022-04-07,0,Antigua and Barbuda,Australia,18182.3,1,1,2,2234.4
IDZZ43162,Omega\OG-525,Ms. Lois Ferenz,F,1999-04-15,2021-12-07,2022-08-24,1,Guatemala,Wallis and Futuna,10111.7,2,1,1,816.83
IDYY47685,Calisto\CS-696,Mr. Joseph Daise,M,2011-12-29,2021-03-02,2021-03-24,0,Belgium,Finland,1814.7,2,0,2,
IDXX10517,Adonis\AS-135,Mr. Kirk Campbell,M,1993-12-16,2021-01-26,2021-05-10,1,Puerto Rico,Costa Rica,2077.86,1,1,2,734.44
IDZZ16860,Omega\OG-120,Mr. Richard Salvietti,M,1996-12-31,2021-02-07,2021-09-05,1,Spain,Montserrat,6163.48,1,1,2,1038.25
IDYY73689,Calisto\CS-603,Ms. Yvette Glover,F,1985-06-13,2021-05-26,2022-01-22,1,Azerbaijan,Eritrea,2880.18,2,1,2,683.43
IDXX45597,Adonis\AS-228,Mr. Gary Macfarland,M,2009-11-29,2021-06-27,2022-03-28,0,Chad,Pakistan,5400.75,0,0,1,
IDZZ28495,Omega\OG-746,Mr. Grant Holford,M,2010-11-29,2021-11-03,2022-05-31,0,Guam,Sweden,10555.86,1,0,1,937.57
IDXX61900,Adonis\AS-619,Mr. Charles Whittenburg,M,2020-05-31,2021-12-29,2022-06-16,0,Norfolk Island,Belgium,17275.43,1,0,2,
IDZZ55639,Omega\OG-462,Mr. Gerald Meyers,M,1982-11-01,2021-04-28,2021-12-23,1,Costa Rica,Martinique,2530.76,1,0,1,569.87
IDXX06327,Adonis\AS-259,Mr. Nicholas Pollina,M,1998-05-19,2021-03-21,2021-09-18,1,India,Hong Kong,3637.71,2,1,2,925.38
IDXX86266,Adonis\AS-601,Ms. Arletta Fisk,F,2012-12-12,2021-07-23,2021-10-23,0,Pitcairn Islands,Guatemala,6051.95,2,1,2,1267.27
IDYY98646,Calisto\CS-069,Mr. Thomas Leary,M,2001-03-02,2021-08-21,2022-01-25,1,United Arab Emirates,Canada,10985.65,2,0,2,2057.77
IDYY63039,Calisto\CS-582,Ms. Alice Lopez,F,2010-08-22,2021-04-12,2021-11-29,0,Uganda,Taiwan,9821.58,0,1,1,1088.47
IDXX74705,Adonis\AS-946,Ms. Linda Obrien,F,2012-09-25,2021-07-01,2021-09-25,0,Jamaica,Belgium,7897.74,0,1,2,1785.57
IDZZ86276,Omega\OG-343,Mr. Howard Lee,M,1983-01-16,2021-09-06,2022-08-29,1,Comoros,Uzbekistan,6297.91,2,0,1,675.49
IDZZ16170,Omega\OG-287,Mr. Richard Rivera,M,1980-03-30,2021-09-03,2022-02-21,1,Malaysia,Angola,9467.65,1,1,2,
IDYY79475,Calisto\CS-995,Mr. Gustavo Warren,M,2015-07-13,2021-05-07,2021-07-24,0,Austria,Zimbabwe,7548.89,2,1,2,1247.16
IDYY32755,Calisto\CS-304,Ms. Jeannette Johns,F,2020-04-22,2021-12-08,2022-02-14,0,Turkey,Turkmenistan,2097.99,0,0,2,
IDYY92084,Calisto\CS-261,Mr. Alfred Berry,M,2004-06-07,2021-01-01,2021-05-13,1,Botswana,Italy,7254.89,1,1,2,
IDXX30424,Adonis\AS-053,Ms. Brittney Platt,F,1982-01-14,2021-04-25,2021-07-25,1,Italy,Saudi Arabia,3605.48,1,0,2,1114.12
IDYY51491,Calisto\CS-259,Ms. Heather Latta,F,1998-08-21,2021-07-20,2022-03-05,1,Hungary,Gaza Strip,2165.68,0,0,2,885.4
IDXX44327,Adonis\AS-232,Mr. Donald Balducci,M,2002-02-15,2021-11-04,2021-11-30,1,Senegal,Cape Verde,1040.26,0,1,2,643.49
IDXX77915,Adonis\AS-758,Mr. David Tanner,M,2015-07-03,2021-12-10,2022-02-24,0,North Korea,Djibouti,8742.65,0,1,2,
IDZZ76710,Omega\OG-716,Mr. Robert Winkler,M,2016-02-22,2021-03-11,2021-05-31,0,Cayman Islands,Singapore,17665.44,2,0,2,2303.43
IDXX18155,Adonis\AS-089,Mr. Michael Reger,M,2013-12-27,2021-06-26,2022-01-10,0,Guernsey,Vietnam,10273.09,2,1,1,1098.0
IDZZ20024,Omega\OG-570,Ms. Angela Moore,F,2005-02-17,2021-03-23,2021-10-23,1,Guam,Niger,14158.5,2,1,2,
IDYY84941,Calisto\CS-970,Mr. Albert Moore,M,2015-12-04,2021-04-19,2021-12-02,0,Tokelau,El Salvador,9505.08,0,0,1,1170.11
IDXX93799,Adonis\AS-981,Ms. Betty Hamilton,F,1988-09-19,2021-07-15,2021-12-19,1,Netherlands Antilles,Saint Pierre and Miquelon,4046.14,0,0,2,1297.37
IDYY13230,Calisto\CS-832,Ms. Catherine Delarosa,F,2018-02-11,2021-10-03,2021-11-08,0,Cayman Islands,Marshall Islands,11639.37,1,1,2,1942.26
IDYY54731,Calisto\CS-906,Mr. Clyde Albino,M,2002-10-10,2021-06-14,2022-03-19,1,British Indian Ocean Territory,Maldives,1073.08,1,0,2,
IDXX96256,Adonis\AS-716,Mr. Franklin Lane,M,1989-06-10,2021-04-17,2021-11-14,1,Heard Island and McDonald Islands,Kenya,6761.57,1,0,2,1754.26
IDZZ22264,Omega\OG-769,Mr. Clyde Lee,M,1981-11-09,2021-01-11,2021-04-14,1,Rwanda,United Arab Emirates,3836.37,2,0,2,757.69
IDXX03330,Adonis\AS-942,Ms. Pamela Kendrick,F,2003-08-01,2021-05-18,2022-04-15,1,Oman,Puerto Rico,12369.53,1,1,1,
IDYY06055,Calisto\CS-116,Mr. Douglas Mcginnis,M,2002-01-08,2021-11-04,2022-08-01,1,Vietnam,San Marino,9394.14,2,0,1,1051.33
IDYY46108,Calisto\CS-504,Ms. Lucia Kees,F,2003-01-17,2021-01-17,2021-05-21,1,South Georgia and the South Sandwich Islands,Saint Vincent and the Grenadines,7858.63,2,0,2,1557.04
IDYY93902,Calisto\CS-957,Ms. Denise Sawyer,F,1996-04-26,2021-07-03,2021-10-01,1,Spain,Austria,1656.82,0,1,2,
IDXX48379,Adonis\AS-442,Mr. Billy Shaffer,M,2005-08-31,2021-07-20,2021-10-18,1,Marshall Islands,Cambodia,7268.48,1,0,2,1854.3
IDZZ11117,Omega\OG-803,Ms. Anita Tigner,F,2001-03-16,2021-09-15,2022-02-17,1,Cook Islands,Central African Republic,18407.16,1,0,2,2616.0
IDYY71256,Calisto\CS-744,Ms. Anna Martino,F,1985-05-21,2021-11-03,2022-11-01,1,Russia,Guatemala,11321.85,2,1,1,1085.97
IDXX81766,Adonis\AS-221,Ms. Brenda Zuluaga,F,2010-05-02,2021-04-30,2021-08-09,0,Vietnam,Lithuania,8383.91,0,0,2,2078.9
IDZZ93179,Omega\OG-809,Ms. Julia Doner,F,2003-12-05,2021-08-28,2022-01-06,1,Micronesia,Canada,10133.16,2,0,2,1521.49
IDZZ39136,Omega\OG-690,Ms. Carmen Walling,F,2008-03-02,2021-05-10,2021-12-08,0,Timor-Leste,Pitcairn Islands,11273.28,1,1,1,879.12
IDZZ05434,Omega\OG-825,Ms. Hilda Smith,F,2015-09-04,2021-10-08,2021-12-07,0,Montserrat,Nigeria,7700.65,1,1,2,1090.25
IDZZ12433,Omega\OG-936,Mr. Kurt Utley,M,1988-09-15,2021-09-07,2022-03-18,1,Equatorial Guinea,Falkland Islands [Islas Malvinas],8793.38,1,1,1,
IDXX92054,Adonis\AS-582,Ms. Kris Gonzalez,F,2019-02-23,2021-07-19,2022-04-28,0,South Korea,Portugal,10515.9,1,1,1,1214.84
IDXX06326,Adonis\AS-483,Ms. Summer Bungard,F,2011-12-12,2021-05-19,2022-04-22,0,Tuvalu,Cambodia,8329.32,1,1,1,1022.55
IDZZ01298,Omega\OG-047,Mr. Kelly Leanen,M,2000-08-26,2021-05-15,2021-09-09,1,Switzerland,Estonia,1722.44,0,1,2,652.3
IDYY50263,Calisto\CS-845,Ms. Reta Thompson,F,1991-06-23,2021-01-10,2021-12-08,1,Lithuania,Puerto Rico,8392.46,2,1,1,
IDZZ60250,Omega\OG-189,Ms. Cynthia Metz,F,1981-07-12,2021-03-06,2022-01-19,1,Anguilla,Vatican City,7493.95,1,1,1,776.72
IDZZ13900,Omega\OG-256,Mr. Christopher Monroe,M,2019-08-20,2021-12-24,2022-07-01,0,Cook Islands,Oman,16344.41,2,0,1,1171.52
IDZZ96759,Omega\OG-301,Mr. Richard Venema,M,2005-02-25,2021-07-01,2022-02-02,1,Thailand,Guyana,16840.51,2,1,1,
IDYY09824,Calisto\CS-554,Ms. Sara Leary,F,2002-11-24,2021-05-02,2022-03-21,1,South Georgia and the South Sandwich Islands,Christmas Island,11995.3,2,1,1,1131.35
IDZZ40889,Omega\OG-001,Ms. Danielle Hoffman,F,1984-03-21,2021-01-15,2021-05-24,1,Cambodia,Gibraltar,10950.76,1,1,2,1544.18
IDYY81824,Calisto\CS-762,Ms. Ina Spier,F,2015-01-16,2021-04-15,2022-02-16,0,Libya,Lithuania,3255.05,1,1,1,502.07
IDXX70481,Adonis\AS-785,Ms. Nancy Ladner,F,2004-11-25,2021-07-15,2022-01-09,1,Micronesia,Somalia,11519.63,1,0,2,2700.35
IDXX28968,Adonis\AS-083,Mr. James Landaker,M,1997-04-28,2021-02-21,2021-06-08,1,Venezuela,Kosovo,9330.09,2,0,2,2167.12
IDXX67056,Adonis\AS-437,Mr. Willie Hullinger,M,2002-04-19,2021-09-03,2021-12-14,1,Kiribati,Brazil,12796.78,2,1,2,2578.96
IDXX42156,Adonis\AS-747,Mr. Jean Stafford,M,2003-07-21,2021-02-21,2022-01-15,1,Saint Kitts and Nevis,Denmark,7328.36,0,1,2,1769.45
IDZZ83221,Omega\OG-378,Ms. Marlo Frederick,F,2019-06-08,2021-12-30,2022-01-31,0,U.S. Virgin Islands,Denmark,7370.25,2,1,2,960.35
IDYY99796,Calisto\CS-931,Mr. Dave Dunn,M,1980-08-29,2021-09-17,2022-03-22,1,Turkmenistan,Denmark,4101.73,1,1,1,672.54
IDZZ52262,Omega\OG-677,Ms. Brittany Hampton,F,2017-02-10,2021-08-15,2021-09-30,0,Madagascar,Taiwan,9326.17,2,0,2,1317.0
IDZZ10573,Omega\OG-729,Mr. John Glasser,M,1988-01-25,2021-10-18,2022-08-05,1,Georgia,Paraguay,12688.95,2,0,1,
IDZZ31447,Omega\OG-882,Mr. Lawrence Mann,M,1983-03-10,2021-09-18,2021-10-17,1,Guam,Georgia,9929.78,1,0,3,2194.48
