ticket_id,airline_flight,name,gender,dob,dop,dod,is_adult,from,to,distance,num_stops,has_loyalty,price_tier,price
IDYY20555,Calisto\CS-292,Ms. Donna Robinson,F,2002-01-02,2021-07-20,2022-02-20,1,Malawi,Palau,11317.22,1,0,2,2226.47
IDXX61859,Adonis\AS-411,Mr. Edward Butts,M,2010-11-01,2021-12-08,2022-01-17,0,Swaziland,Wallis and Futuna,14586.85,1,0,2,3219.02
IDYY87391,Calisto\CS-057,Ms. Sophie Kelley,F,2013-10-21,2021-12-11,2022-05-07,0,Samoa,Uzbekistan,13790.09,1,1,2,2260.23
IDXX05943,Adonis\AS-213,Ms. Amanda Giuffrida,F,2007-12-13,2021-09-03,2021-10-25,0,Greece,Slovakia,1081.48,1,1,2,468.83
IDZZ31472,Omega\OG-835,Mr. William Salsman,M,1980-09-06,2021-02-02,2021-04-29,1,Bangladesh,Iran,3711.42,2,1,2,673.08
IDYY26061,Calisto\CS-009,Ms. Kathryn Stedman,F,1989-04-18,2021-10-06,2022-07-07,1,Angola,Isle of Man,7585.27,1,0,1,924.13
IDYY91892,Calisto\CS-831,Mr. Roy Jones,M,2019-09-13,2021-01-29,2021-05-18,0,Christmas Island,South Africa,8740.64,1,0,2,1696.52
IDYY93056,Calisto\CS-174,Mr. Carlos Kinneman,M,2019-12-23,2021-07-20,2021-11-16,0,Venezuela,Mauritius,13823.56,2,1,2,2141.45
IDXX00342,Adonis\AS-995,Mr. Richard Keirnan,M,2016-12-11,2021-12-10,2022-06-12,0,Paraguay,Faroe Islands,10542.29,1,1,2,2172.66
IDYY06625,Calisto\CS-626,Ms. Stacey White,F,1999-12-29,2021-07-19,2021-12-24,1,Namibia,Kenya,3306.66,1,0,2,950.38
IDXX19752,Adonis\AS-821,Ms. Leann Noriega,F,1992-01-17,2021-06-12,2021-08-29,1,Monaco,Vanuatu,16331.95,2,1,2,3203.24
IDXX67596,Adonis\AS-273,Mr. Ramon Hanson,M,2012-12-14,2021-09-15,2022-01-26,0,Montserrat,Ukraine,8876.2,2,1,2,1784.86
IDYY13638,Calisto\CS-181,Mr. Stephen Brown,M,1983-04-28,2021-02-23,2021-09-16,1,Suriname,Oman,8069.51,2,1,1,1136.34
IDZZ32707,Omega\OG-080,Mr. Robert Belcher,M,1989-08-14,2021-04-10,2021-04-15,1,Aruba,Afghanistan,13195.58,1,1,2,1788.95
IDZZ67568,Omega\OG-831,Mr. Joseph Leung,M,2012-04-07,2021-08-19,2022-04-01,0,Kenya,Heard Island and McDonald Islands,6761.57,1,0,1,710.43
IDXX51153,Adonis\AS-671,Mr. Allen Hanlon,M,1992-12-09,2021-06-14,2021-11-12,1,Guatemala,Suriname,3968.38,0,1,2,1161.99
IDZZ25689,Omega\OG-757,Ms. Babara Layton,F,2019-03-10,2021-09-21,2022-09-10,0,Sri Lanka,Spain,8988.14,1,1,2,1248.85
IDZZ20972,Omega\OG-365,Mr. Corey Mackie,M,2013-10-18,2021-02-23,2022-01-30,0,Iran,Senegal,7123.33,2,0,2,1042.66
IDZZ83147,Omega\OG-744,Mr. Joseph Alexander,F,2017-12-29,2021-01-06,2021-08-18,0,British Virgin Islands,Turks and Caicos Islands,832.28,1,0,1,350.69
IDYY06553,Calisto\CS-961,Ms. Janet Pontiff,F,1994-06-25,2021-12-09,2021-12-23,1,Pakistan,Madagascar,5976.77,1,0,2,1373.35
IDXX66144,Adonis\AS-627,Mr. Robert Neal,M,1981-10-08,2021-04-11,2021-12-30,1,Mayotte,Burkina Faso,5865.47,1,1,1,895.23
IDXX25213,Adonis\AS-744,Mr. Daniel Jordan,M,2006-05-14,2021-11-16,2022-04-09,0,Guinea-Bissau,Guernsey,4349.73,1,1,2,1061.97
IDXX67198,Adonis\AS-281,Ms. Christine Gonzalez,F,2003-12-19,2021-06-19,2021-11-02,1,Egypt,Romania,2190.43,0,0,2,940.07
IDXX76272,Adonis\AS-059,Ms. Suzanne Montemurro,F,2014-06-26,2021-02-05,2021-07-25,0,Cayman Islands,Singapore,17665.44,2,0,2,3730.06
IDYY08645,Calisto\CS-603,Ms. Kathi Ramage,F,2019-07-06,2021-06-30,2021-11-30,0,Iran,Uruguay,13546.23,1,1,2,2226.98
IDYY07882,Calisto\CS-753,Ms. Judy Mcdaniel,F,1984-10-05,2021-05-27,2021-10-27,1,Uganda,Saudi Arabia,2860.23,1,1,2,797.2
IDXX34739,Adonis\AS-735,Ms. Connie Reed,F,1998-05-12,2021-06-17,2022-01-12,1,Costa Rica,Madagascar,14633.2,1,0,1,1863.81
IDZZ14761,Omega\OG-841,Ms. Kelli King,F,2010-09-30,2021-09-22,2021-12-24,0,Turkey,Barbados,9505.45,2,0,2,1326.69
IDYY86080,Calisto\CS-267,Ms. Rosanne Acosta,F,1983-11-11,2021-10-07,2022-04-10,1,Kosovo,Qatar,3361.73,0,1,2,967.26
IDYY22449,Calisto\CS-798,Mr. Tyler Wise,M,2016-03-13,2021-03-01,2021-09-26,0,Togo,Sweden,10700.3,1,0,2,1240.22
IDXX30453,Adonis\AS-459,Ms. Rose Donley,F,2007-03-19,2021-10-21,2022-07-24,0,Russia,Brazil,14467.39,1,1,2,2880.81
IDZZ00983,Omega\OG-869,Ms. Denise Adams,F,2001-07-10,2021-11-28,2022-11-17,1,Bouvet Island,Benin,7095.09,2,1,1,654.21
IDXX75619,Adonis\AS-184,Mr. Hugh Raggio,M,Mon Aug  2 00:00:00 2021,2021-12-20,2022-12-05,0,Kazakhstan,American Samoa,13624.79,1,0,1,1673.51
IDZZ02116,Omega\OG-394,Ms. Ebony Phillips,F,1992-04-07,2021-04-05,2021-09-13,1,Samoa,Netherlands,15759.12,1,0,2,2304.99
IDXX38459,Adonis\AS-618,Mr. Kenneth Musgrave,M,2015-09-29,2021-05-06,2021-05-29,0,Seychelles,Kyrgyzstan,5471.21,0,0,3,2033.3
IDXX77649,Adonis\AS-384,Ms. Susan Foley,F,2002-12-10,2021-05-20,2021-09-03,1,Afghanistan,Ghana,7565.39,2,1,2,1810.95
IDYY30522,Calisto\CS-691,Mr. Richard Shaw,M,2016-05-24,2021-04-22,2021-05-22,0,Fiji,Côte d'Ivoire,18895.47,2,0,3,4714.9
IDZZ51537,Omega\OG-874,Mr. Sheldon Robinson,M,1993-10-11,2021-09-11,2022-09-03,1,Guam,Seychelles,10064.18,2,0,2,1512.62
IDXX24899,Adonis\AS-700,Mr. Mark Troilo,M,2008-02-26,2021-07-23,2021-09-18,0,United Arab Emirates,Moldova,3499.08,2,0,3,1242.25
IDZZ27987,Omega\OG-104,Mr. John Sikes,M,2019-09-07,2021-06-24,2021-08-18,0,Syria,Greenland,6075.85,1,0,2,1032.0
IDZZ01382,Omega\OG-159,Ms. Theresa Robinson,F,2005-02-07,2021-07-18,2022-03-15,1,Moldova,Somalia,5003.6,2,1,1,536.28
IDZZ74256,Omega\OG-735,Mr. Joseph Maloon,M,1994-11-08,2021-05-06,2021-11-04,1,Cocos [Keeling] Islands,Cook Islands,10876.3,2,1,1,853.38
IDZZ64849,Omega\OG-611,Ms. Dorothy Munoz,F,1983-10-09,2021-11-29,2022-11-17,1,Romania,Latvia,1217.67,0,1,1,541.35
IDXX48974,Adonis\AS-325,Mr. Seth Felix,M,1982-01-16,2021-01-27,2021-05-12,1,Belize,Mayotte,15042.55,1,1,2,3065.46
IDZZ42170,Omega\OG-382,Mr. Scott Macias,M,2008-08-14,2021-11-02,2022-02-08,0,China,South Korea,2120.69,2,0,2,448.18
IDXX38981,Adonis\AS-521,Mr. Jacob Mucciolo,M,1988-10-23,2021-07-12,2022-06-13,1,Pakistan,Afghanistan,425.57,2,1,1,304.23
IDZZ32358,Omega\OG-882,Mr. Bernard Windish,M,2014-06-22,2021-13-03,2021-04-15,0,Ethiopia,Luxembourg,5528.1,1,0,2,967.06
IDYY11646,Calisto\CS-080,Mr. Billy Medrano,M,2000-06-13,2021-09-05,2022-03-25,1,Bolivia,Mauritania,7090.78,2,1,1,782.53
IDYY50109,Calisto\CS-411,Mr. Duane Holquin,M,1986-02-10,2021-07-26,2021-09-13,1,Dominica,Solomon Islands,15486.07,1,1,2,2608.75
IDZZ38835,Omega\OG-094,Mr. Wesley Melson,M,1997-05-19,2021-01-17,2021-07-01,1,Monaco,Libya,2131.31,2,0,2,556.58
IDZZ88432,Omega\OG-594,Mr. Lawrence Sadler,M,1996-09-14,2021-11-22,2022-07-08,1,Ghana,Albania,4248.03,0,1,1,698.82
IDZZ97168,Omega\OG-846,Mr. Raphael Lemon,M,1986-03-23,2021-09-29,2022-02-08,1,Mali,Slovakia,4070.06,0,1,2,904.32
IDYY11507,Calisto\CS-278,Mr. Tanner Roth,M,1992-07-11,2021-10-12,2022-03-09,1,Cyprus,Sierra Leone,5466.9,1,0,2,1295.16
IDYY94015,Calisto\CS-848,Ms. Karen Malm,F,2007-07-16,2021-01-30,2021-05-01,0,Cocos [Keeling] Islands,Heard Island and McDonald Islands,5005.78,0,1,2,1096.87
IDYY39888,Calisto\CS-837,Ms. Tanya Constanza,F,1981-03-07,2021-04-13,2021-06-11,1,Hong Kong,Iraq,6913.54,0,0,2,1651.81
IDYY95334,Calisto\CS-940,Ms. Dorothy Owens,F,1980-03-29,2021-01-21,2022-01-15,1,Nauru,Uganda,14987.76,1,0,2,2827.86
IDYY14821,Calisto\CS-001,Ms. Louise Kost,F,2006-10-08,2021-03-01,2021-07-17,0,French Southern Territories,Angola,6335.99,1,0,2,1314.39
IDXX82846,Adonis\AS-654,Ms. Sandra Hankerson,F,1993-05-21,2021-08-06,2022-04-05,1,Guinea-Bissau,Russia,10382.63,2,1,1,1198.49
IDXX03608,Adonis\AS-642,Ms. Charlotte Hillman,F,2001-12-20,2021-07-14,2021-10-10,1,French Southern Territories,Bangladesh,8385.59,1,0,2,2063.7
IDZZ65736,Omega\OG-880,Mr. Mario Cook,M,2020-09-29,2021-01-09,2021-09-20,0,Qatar,Zimbabwe,5484.87,0,0,1,747.81
IDXX21045,Adonis\AS-971,Ms. Deborah Velez,F,2016-12-01,2021-06-02,2021-12-03,1,Montserrat,Jordan,9854.09,0,1,1,1243.09
IDZZ99106,Omega\OG-002,Ms. Tonya Steel,F,1985-06-29,2021-01-08,2021-12-25,1,Argentina,Samoa,10616.03,2,0,2,1580.88
IDXX92076,Adonis\AS-982,Ms. Ida Stevenson,F,1990-02-02,2021-02-14,2021-11-16,1,Guatemala,Gibraltar,8540.38,0,1,1,1225.06
IDZZ27847,Omega\OG-759,Ms. Mary Frausto,F,2020-08-07,2021-06-24,2022-01-29,0,Norway,France,1637.43,0,0,2,614.12
IDYY89850,Calisto\CS-287,Ms. Charlotte Garza,F,2016-10-02,2021-05-08,2021-07-07,0,Colombia,South Georgia and the South Sandwich Islands,7436.18,2,1,2,1226.85
IDYY11619,Calisto\CS-077,Mr. Michael Acosta,M,2001-03-13,2021-06-28,Tue Oct 12 00:00:00 2021,1,Slovakia,Sudan,4102.32,0,0,2,1195.62
IDXX41930,Adonis\AS-757,Mr. Jesus Perreault,M,1981-07-19,2021-03-17,2021-11-03,1,Mauritius,Dominican Republic,14572.37,1,0,1,1857.27
IDXX95249,Adonis\AS-235,Mr. Michael Romero,M,2006-10-17,2021-09-15,2022-08-16,0,Qatar,Marshall Islands,12609.74,1,0,1,1559.94
IDYY78320,Calisto\CS-710,Ms. Erika Smith,F,2006-01-16,2021-09-22,2022-05-04,1,Iran,Vietnam,5876.81,1,0,1,895.17
IDYY34675,Calisto\CS-648,Mr. Frank Hutchins,M,2003-03-13,2021-11-08,2021-12-28,1,Fiji,Serbia,16369.16,2,0,2,2920.2
IDXX84785,Adonis\CS-546,Ms. Adrienne Boyles,F,2014-07-05,2021-02-13,2021-05-01,0,Croatia,Bermuda,6805.38,0,1,2,1588.5
IDZZ82911,Omega\OG-709,Mr. Charles Holtrop,M,1996-08-26,2021-10-27,2022-06-21,1,Norfolk Island,Paraguay,12367.67,1,1,1,1034.83
IDXX72837,Adonis\AS-675,Ms. Karina Bishop,F,1986-10-03,2021-05-16,2022-01-09,1,Saint Vincent and the Grenadines,Nepal,14113.54,2,0,2,3122.84
IDYY33374,Calisto\CS-253,Mr. Michael Mcclish,M,1995-06-30,2021-08-25,2021-10-08,1,Saint Helena,Croatia,8122.31,1,0,2,1732.12
IDZZ55696,Omega\OG-033,Ms. Cathy Straus,F,1980-08-30,2021-03-29,2022-01-26,1,Gambia,Bermuda,5432.5,1,1,1,664.42
IDZZ36791,Omega\OG-868,Mr. Grant Norman,M,2009-02-13,2021-02-27,2021-04-12,0,Argentina,Cameroon,9324.15,2,0,2,1310.4
IDYY94396,Calisto\CS-261,Ms. Frankie Farmer,F,1988-12-21,2021-03-02,2021-10-25,1,Kenya,Barbados,10826.38,2,1,1,1054.48
IDZZ76875,Omega\OG-381,Mr. Kenneth Evans,M,2012-07-09,2021-05-20,2022-01-30,0,United Kingdom,Ethiopia,6419.62,0,1,2,1051.26
IDYY95209,Calisto\CS-278,Ms. Marsha Payne,F,2015-08-06,2021-11-21,2022-06-15,0,Macedonia [FYROM],Pakistan,4405.81,2,0,1,532.66
IDXX32205,Adonis\AS-254,Mr. William Marcus,M,2017-06-12,2021-10-07,2021-11-18,0,Svalbard and Jan Mayen,Saint Lucia,8378.95,2,1,2,1675.93
IDXX71670,Adonis\AS-867,Ms. Cynthia Koffman,F,2017-03-26,2021-04-15,2022-01-10,0,Montenegro,Botswana,7260.26,2,1,1,825.97
IDZZ16445,Omega\OG-728,Mr. Jeffrey Hudson,M,1993-11-12,2021-02-05,2021-12-22,1,Barbados,Djibouti,11001.61,2,1,1,860.52
IDYY40281,Calisto\CS-112,Mr. Dalton Lennon,M,1992-08-26,2021-11-28,2022-05-21,1,Slovakia,Nigeria,4525.81,0,0,2,1264.86
IDXX89422,Adonis\AS-454,Mr. Lou Rodriguez,M,2000-08-08,2021-09-25,2021-10-05,1,Saint Vincent and the Grenadines,Marshall Islands,13817.94,2,0,2,3058.41
IDYY99778,Calisto\CS-211,Mr. George Tuten,M,1991-10-11,2021-02-08,2021-11-21,1,Brunei,Saint Helena,13740.18,2,0,2,2488.15
IDZZ48275,Omega\OG-732,Ms. Nichol Burris,F,2004-06-28,2021-04-10,2021-09-27,1,Jamaica,Jersey,7433.47,1,1,2,1168.57
IDYY42815,Calisto\CS-739,Ms. Christina Sears,F,2000-10-15,2021-02-08,2021-12-24,1,Lithuania,Netherlands Antilles,9089.25,2,0,1,1021.06
IDZZ86942,Omega\OG-670,Ms. Diane Ross,F,1980-09-08,2021-10-24,2022-05-07,1,Uganda,Serbia,4876.35,0,1,2,995.87
IDZZ92614,Omega\OG-852,Mr. Rene Shewmaker,M,2006-08-07,2021-08-11,2022-06-24,0,Kenya,Syria,3878.35,1,1,1,479.14
IDXX65665,Adonis\AS-924,Ms. Patricia Arnold,F,2009-02-09,2021-11-25,2022-04-10,0,Svalbard and Jan Mayen,Haiti,8099.9,1,0,2,1920.33
IDZZ99155,Omega\OG-854,Ms. Iris Smith,F,2015-10-14,2021-11-23,2022-05-20,0,Sierra Leone,Western Sahara,1757.74,2,1,2,360.0
IDYY33195,Calisto\CS-618,Ms. Elaine Grandfield,F,2010-10-13,2021-08-15,2022-03-15,0,Palau,Timor-Leste,2072.02,1,1,1,421.65
IDYY29608,Calisto\CS-424,Ms. Kristin Noble,F,1984-08-06,2021-07-05,2021-12-26,1,Botswana,Congo [DRC],2060.32,2,1,2,562.64
IDZZ73428,Omega\OG-517,Mr. Keith Sanders,M,2012-06-20,2021-03-04,2021-04-22,0,Sierra Leone,Djibouti,5960.97,2,1,2,818.64
IDXX93019,Adonis\AS-159,Ms. Carol Landry,F,1995-01-21,2021-12-08,2022-01-27,1,Sierra Leone,Dominican Republic,6393.03,2,0,2,1573.27
IDYY77127,Calisto\CS-340,Ms. Linda Gaston,F,1990-06-12,2021-07-03,2021-10-09,1,Italy,Maldives,7382.3,2,0,2,1485.23
IDZZ25600,Omega\OG-017,Mr. Alfred Robinette,M,2012-11-02,2021-02-27,2022-01-11,0,Russia,Saint Vincent and the Grenadines,11659.54,1,0,1,998.07
IDZZ54068,Omega\OG-637,Ms. Shannon King,F,2000-10-27,2021-06-02,2021-06-19,1,Turkmenistan,Somalia,3998.16,0,0,3,1245.1
IDZZ26530,Omega\OG-854,Mr. Hugo Mcgowan,M,1996-04-25,2021-08-26,2021-11-07,1,Ecuador,Vatican City,10207.42,2,0,2,1520.62
IDYY40313,Calisto\CS-448,Ms. Bonita Delaney,F,1980-11-16,2021-08-19,2021-11-30,1,Algeria,Maldives,8041.71,0,1,2,1649.73
IDZZ10632,Omega\OG-515,Ms. Marjorie Eilers,F,2021-11-14,2021-04-07,2021-06-26,0,Afghanistan,Bulgaria,3772.39,2,0,2,647.92
IDYY38933,Calisto\CS-000,Mr. Richard Alaniz,M,2019-07-18,2021-07-02,2021-09-05,0,Niue,Macedonia [FYROM],17295.85,1,1,2,2763.5
IDZZ44801,Omega\OG-936,Ms. Connie Larson,F,2009-04-10,2021-05-10,2021-10-27,0,Netherlands,Nigeria,4802.14,1,0,2,874.42
IDYY41747,Calisto\CS-947,Mr. Morton Jones,M,1997-06-28,2021-08-20,2021-11-08,1,Armenia,Ecuador,12921.72,2,1,2,2122.03
IDZZ95422,Omega\OG-088,Mr. Duane Kliebert,M,2020-08-07,2021-06-17,2022-04-03,0,Cambodia,Turks and Caicos Islands,16207.28,1,1,2,2014.44
IDZZ18359,Omega\OG-362,Ms. Sharon Lyons,F,1998-03-29,2021-07-27,2022-02-15,1,Hungary,Christmas Island,10583.77,1,1,1,944.28
IDZZ41606,Omega\OG-852,Ms. Barbara Pinckney,F,1990-08-08,2021-09-07,2022-01-21,1,Syria,Kosovo,1790.39,1,1,2,554.96
IDXX46850,Adonis\AS-198,Ms. Jama Walter,F,1982-03-28,2021-23-04,2021-11-05,1,Suriname,Vanuatu,15161.74,2,0,1,1811.69
IDZZ50587,Omega\OG-090,Mr. Wesley Hall,M,1995-07-06,2021-06-05,2022-04-26,1,Grenada,Denmark,7721.84,1,0,1,870.89
IDZZ02235,Omega\OG-831,Mr. Ryan Ellison,M,2016-09-15,2021-12-11,2022-09-03,0,Anguilla,Puerto Rico,372.35,2,0,2,232.19
IDYY63557,Calisto\CS-129,Ms. Lea Padgett,F,2018-10-06,2021-01-31,2021-03-14,0,San Marino,Russia,5971.15,2,1,3,1462.93
IDYY11206,Calisto\CS-175,Mr. Jeremy Daniel,M,2021-09-03,2021-08-07,2022-01-09,0,Panama,Chad,10772.84,2,0,2,1911.41
IDZZ98364,Omega\OG-602,Mr. Curtis Farris,M,1985-05-06,2021-12-03,2022-06-09,1,Mauritius,Saint Vincent and the Grenadines,13497.55,1,1,1,1102.04
IDYY30935,Calisto\CS-077,Ms. Dorothy Roberts,F,2012-05-23,2021-09-08,2021-12-03,0,Belgium,Serbia,1438.32,1,0,2,480.13
IDYY82419,Calisto\CS-992,Ms. Julie Seymour,F,2002-05-18,2021-02-01,2021-11-08,1,Brunei,Réunion,7057.18,2,1,1,778.35
IDXX39487,Adonis\AS-773,Ms. Doretha Bruno,F,1982-04-05,2021-08-11,2021-12-23,1,Turkey,Mongolia,5481.84,2,0,2,1391.03
IDZZ06479,Omega\OG-424,Ms. Stephanie Box,F,1995-06-25,2021-05-25,2021-10-28,1,Marshall Islands,New Caledonia,3179.67,0,0,2,900.35
IDYY39917,Calisto\CS-796,Ms. Jennifer Gentery,F,2007-07-30,2021-04-08,2021-07-24,0,Macedonia [FYROM],Nauru,14282.99,2,1,2,2211.24
IDZZ08159,Omega\OG-153,Ms. Tera Way,F,1981-02-13,2021-01-22,2021-02-13,1,Cocos [Keeling] Islands,Fiji,8853.13,0,1,3,1902.83
IDYY34381,Calisto\CS-955,Mr. Erin Jones,M,2020-02-03,2021-02-06,2022-02-04,0,San Marino,Svalbard and Jan Mayen,3775.5,1,1,1,540.34
IDXX53308,Adonis\AS-419,Ms. Monique Vu,F,2004-05-05,2021-05-07,2022-05-02,1,Vatican City,Belize,9620.89,2,0,1,1256.48
IDYY43694,Calisto\CS-403,Mr. Willie Miller,M,1991-07-14,2021-07-31,2022-02-28,1,Eritrea,Liberia,5456.53,0,0,1,980.26
IDXX11198,Adonis\AS-033,Ms. Lisa Newsome,F,1980-04-09,2021-03-12,2021-09-19,1,Tuvalu,Qatar,14011.56,2,0,2,3100.39
IDYY94029,Calisto\CS-216,Mr. Milton Guerra,M,2007-Aug-02,2021-01-01,2021-06-03,0,Mayotte,Zimbabwe,1845.85,0,0,2,717.59
IDXX89863,Adonis\AS-355,Mr. Christopher Parnell,M,2008-11-13,2021-06-26,2021-07-23,0,Samoa,Mongolia,10687.51,1,1,2,2198.81
IDXX31775,Adonis\AS-328,Mr. Anthony Meyer,M,2011-01-01,2021-06-05,2022-04-24,0,Guernsey,Bahamas,6855.21,0,0,2,1768.36
IDXX43120,Adonis\AS-614,Mr. Lawrence Jackson,M,2006-02-10,2021-07-15,2021-08-20,0,Gabon,Mozambique,3282.82,0,0,2,1059.63
IDZZ78139,Omega\OG-730,Mr. Eric Lackey,M,2005-01-25,2021-12-15,2022-04-10,1,Uzbekistan,Bahrain,2144.94,0,0,2,778.78
IDZZ49999,Omega\OG-239,Mr. Donald Barnhart,M,1998-02-24,2021-05-27,2021-12-08,1,Egypt,Mayotte,4678.82,2,0,1,578.19
IDYY29879,Calisto\CS-165,Ms. Sandy Kopicko,F,1998-01-13,2021-01-20,2022-01-05,1,Dominican Republic,New Zealand,13448.75,2,0,1,1372.36
IDYY10602,Calisto\CS-682,Ms. Debra Newberry,F,1992-09-11,2021-01-28,2021-05-15,1,Marshall Islands,Tonga,3485.17,1,1,2,879.3
IDXX70899,Adonis\AS-274,Mr. Richard Kirby,M,2013-09-15,2021-06-02,2022-Feb-09,0,Namibia,Moldova,7895.77,0,0,1,1182.85
IDXX83035,Adonis\AS-973,Mr. Ernest Robinson,M,Sun Sep  8 00:00:00 1991,2021-05-29,2022-04-16,1,Cyprus,Nauru,13873.17,2,1,2,2763.73
IDXX18996,Adonis\AS-402,Mr. Chris Blomquist,M,1985-02-08,2021-08-19,2021-11-01,1,Saint Lucia,Tajikistan,12349.73,1,1,2,2590.52
IDYY25682,Calisto\CS-387,Mr. Randy Hicks,M,1998-03-29,2021-04-21,2022-01-19,1,Azerbaijan,China,4905.16,2,0,1,690.96
IDZZ58065,Omega\OG-591,Ms. Heather Morris,F,1983-06-09,2021-10-11,2022-04-26,1,China,Marshall Islands,7483.51,0,1,1,881.61
IDYY43141,Calisto\CS-489,Mr. Richard Cross,F,1984-05-24,2021-04-07,2022-02-19,1,Svalbard and Jan Mayen,Bhutan,6481.89,1,1,2,1316.63
IDYY99283,Calisto\CS-567,Ms. Rosa Krupa,F,1992-01-08,2021-05-18,2021-10-29,1,Ukraine,Bulgaria,768.24,0,0,2,659.49
IDZZ17181,Omega\OG-846,Ms. Sharon Love,F,2005-08-21,2021-06-07,2021-06-21,0,Vietnam,Portugal,11174.84,1,0,2,1637.0
IDXX87044,Adonis\AS-241,Ms. Nancy Bellefeuille,F,1988-10-13,2021-08-10,2022-05-16,1,French Polynesia,Benin,16842.22,1,1,1,1880.98
IDXX83870,Adonis\cs-986,Mr. John Burke,M,1981-08-24,2021-02-04,2021-06-28,1,China,Morocco,9644.92,0,1,2,2195.72
IDXX26766,Adonis\AS-815,Mr. Nickolas Mcbride,M,2016-05-18,2021-04-04,2021-07-29,0,Iran,Azerbaijan,1018.33,0,1,2,544.63
IDZZ60988,Omega\OG-102,Ms. Cynthia Stewart,F,2000-02-02,2021-12-06,2022-08-15,1,Taiwan,Solomon Islands,5652.94,2,1,1,562.84
IDYY90518,Calisto\CS-445,Ms. Mary Tappan,F,2014-07-20,2021-11-12,2022-05-23,0,Nicaragua,Luxembourg,9023.17,0,1,1,1027.49
IDYY99462,Calisto\CS-256,Ms. Elaine Morrison,F,2010-08-04,2021-04-20,2021-09-23,0,Northern Mariana Islands,Madagascar,11496.61,2,0,2,2017.28
IDXX74885,Adonis\AS-021,Mr. Tim Opperman,M,2011-07-07,2021-09-21,2022-04-11,0,Zimbabwe,Macedonia [FYROM],6791.62,2,0,1,887.8
IDZZ42239,Omega\OG-380,Ms. Nichole Palmer,F,1995-05-16,2021-01-14,2021-03-16,1,Malta,Kosovo,930.44,1,1,2,476.39
IDZZ42177,Omega\OG-667,Ms. Myra Funk,F,2015-01-26,2021-05-14,2021-08-29,0,Namibia,Lebanon,6586.55,1,1,2,984.82
IDXX99656,Adonis\AS-393,Ms. Peggy Grayson,F,1984-04-10,2021-07-14,2022-01-30,1,Zimbabwe,Chad,4003.36,1,0,2,1209.6
IDYY07161,Calisto\CS-190,Mr. Bruce Rodriguez,M,2019-01-12,2021-08-24,2022-01-07,0,Afghanistan,Tokelau,13373.8,2,0,2,2314.6
IDYY87783,Calisto\CS-368,Ms. Anna Holmberg,F,1986-06-15,2021-05-10,2021-05-27,1,Sri Lanka,Somalia,3834.47,2,1,2,821.28
IDYY46441,Calisto\CS-527,Ms. Amber Watkins,F,2018-11-12,2021-10-05,2022-06-23,0,Tonga,Isle of Man,16273.44,2,1,1,1330.09
IDXX91935,Adonis\AS-726,Mr. Thomas Coco,M,1981-07-26,2021-08-30,2022-08-07,1,Algeria,Thailand,10076.99,1,0,2,2422.31
IDZZ25281,Omega\OG-914,Ms. Hanh Wyant,F,1989-09-07,2021-04-03,2021-05-19,0,Aruba,Bermuda,2267.43,0,1,2,711.17
IDXX80872,Adonis\AS-697,Ms. Carol Kelsheimer,F,1993-01-24,2021-12-07,2022-11-05,1,Chile,Morocco,10078.82,1,0,2,2416.1
IDYY33328,Calisto\CS-542,Ms. Elaine Goodson,F,2019-11-01,2021-13-06,2021-08-28,0,Czech Republic,Brazil,9683.57,1,1,2,1662.55
IDZZ26009,Omega\OG-046,Mr. Micheal Jennings,M,1992-05-09,2021-08-18,2022-02-14,1,Cuba,Morocco,7007.46,2,1,1,647.49
IDZZ90640,Omega\OG-463,Mr. Walter Marsh,M,1985-06-19,2021-10-28,2022-04-24,1,Greenland,Réunion,12528.81,1,1,2,1723.2
IDZZ33460,Omega\OG-166,Mr. Joseph Secrease,M,2005-02-03,2021-01-16,2021-07-27,1,Ghana,Jamaica,8299.15,2,1,1,714.55
IDXX84933,Adonis\AS-704,Ms. Jacinta Ash,F,2021-07-06,2021-12-29,2022-02-20,0,Saint Helena,Niue,14754.2,2,0,3,4628.98
IDZZ19393,Omega\OG-302,Ms. Lisa Loper,F,1991-07-15,2021-08-20,2022-01-06,1,Jordan,Saint Helena,7840.3,2,1,2,1113.19
IDYY64941,Calisto\CS-266,Ms. Becky Sweeney,F,1989-03-18,2021-07-01,2022-03-07,1,Malta,Cook Islands,18304.7,2,1,1,1587.69
IDYY24394,Calisto\CS-300,Mr. Darren Willis,M,2006-10-10,2021-01-08,2021-06-03,0,Greece,Sri Lanka,6803.42,0,0,2,1509.8
IDZZ85194,Omega\OG-197,Mr. Lawrence Mcconnell,M,2001-12-05,2021-04-01,2021-05-24,1,Equatorial Guinea,Réunion,5540.05,0,1,2,1065.06
